2504,George & Dragon,"George And Dragon, 39 Mill Street, Bedford",MK40 3EU,505121,249835,52.136824,-0.46548,Bedford
2526,Gordon Arms PH,"Gordon Arms, 118 Castle Road, Bedford",MK40 3QY,505886,249888,52.137145,-0.45429,Bedford
2543,Greyfriars Snooker Centre,"Greyfriars Snooker Centre, Greyfriars, Bedford",MK40 1HP,504665,249786,52.13647,-0.472155,Bedford
2556,Half Moon,"The Half Moon, 108 High Street, Kempston, Bedford",MK42 7BN,502282,247309,52.114645,-0.507704,Bedford
2578,Hi-Fi,"30-32 High Street, Bedford",MK40 1SP,505040,249761,52.136174,-0.466686,Bedford
2590,Horse & Jockey,"Horse & Jockey, Church End, Ravensden, Bedford",MK44 2RR,507767,254389,52.177242,-0.425391,Bedford
2643,Kalooki Club,"2 Spenser Road, Bedford",MK40 2AZ,503900,250190,52.140236,-0.483205,Bedford
2656,Kempston Constitutional Club,"196a Bedford Road, Kempston, Bedford",MK42 8BL,503220,247832,52.11918,-0.493852,Bedford
2664,Kempston Park Indoor Bowls Club,"290 Hillgrounds Road, Kempston, Bedford",MK42 8UB,503661,248590,52.12591,-0.487183,Bedford
2667,Kent Arms,"Kent Arms, 54 Salisbury Street, Bedford",MK41 7RQ,504728,250860,52.14611,-0.470904,Bedford
2682,King William IV,"King William Iv, 56 High Street, Kempston, Bedford",MK42 7AL,502585,247425,52.11564,-0.503245,Bedford
2683,Kings Arms,"Kings Arms, The Green, Cardington, Bedford",MK44 3SP,508739,247819,52.118006,-0.413282,Bedford
2684,Kings Arms PH,"The Kings Arms, 24 St Marys Street, Bedford",MK42 0AS,505112,249462,52.133473,-0.465726,Bedford
2786,Mecca Bingo Ltd,"57 London Road, Bedford",MK42 0NX,505520,248682,52.126376,-0.459995,Bedford
2792,Meltis Sports and Social Club,"Meltis Sports And Social Club, Miller Road, Bedford",MK42 9FS,505054,248405,52.123984,-0.466899,Bedford
2802,Mile Road Club,"91 Mile Road, Bedford",MK42 9UD,505432,247858,52.118988,-0.46155,Bedford
2835,Mulberry Bush,"Mulberry Bush, Springfield Centre, Kempston, Bedford",MK42 7PR,503719,247291,52.114224,-0.486731,Bedford
2862,North End Club,"The North End Working Mens Social Club, 60 Roff Avenue, Bedford",MK41 7TW,504561,250443,52.142385,-0.473472,Bedford
2863,Number 13,"13 St Pauls Square, Bedford",MK40 1SL,505012,249730,52.135901,-0.467104,Bedford
2871,Oakley Sports and Social Club,"Oakley Sport And Social Club, Church Lane, Oakley, Bedford",MK43 7RJ,500701,253426,52.16992,-0.528974,Bedford
2908,Pavenham Park Golf Club,"Pavenham Park Golf Club, High Street, Pavenham, Bedford",MK43 7PE,499504,255602,52.189685,-0.545833,Bedford
2917,Pilgrims Progress,"42 Midland Road, Bedford",MK40 1QB,504641,249722,52.135899,-0.472525,Bedford
2929,Podington Cricket Club,"Podington Cricket Club, Hinwick Road, Podington, Bedford",NN29 7HU,494039,262371,52.25149,-0.623872,Bedford
2931,Podington United Services Club,"United Services Club, Gold Street, Podington, Bedford",NN29 7HX,494028,262662,52.254107,-0.623952,Bedford
2933,Polhill Arms,"The Polhill Arms, 25 Wilden Road, Renhold, Bedford",MK41 0JP,508129,252683,52.161839,-0.420642,Bedford
2942,Prince Of Wales,"The Prince Of Wales, 8 Northampton Road, Bromham, Bedford",MK43 8PE,500267,250700,52.145499,-0.536121,Bedford
2962,Queens Tavern,"Queens Tavern, 120 Queens Drive, Bedford",MK41 9JF,506982,251146,52.148249,-0.437887,Bedford
2967,RAFA Club,"93 Ashburnham Road, Bedford",MK40 1EA,504197,249928,52.137834,-0.478947,Bedford
2975,Red Lion,"Red Lion, Bedford Road, Wilstead, Bedford",MK45 3HN,506283,243748,52.081896,-0.450406,Bedford
3000,Royal Oak,"Royal Oak, 33 High Street, Roxton, Bedford",MK44 3EA,515280,254711,52.178618,-0.315458,Bedford
3001,Royal Oak,"The Royal Oak, 91 Woburn Road, Kempston, Bedford",MK42 7QR,502958,247036,52.112066,-0.497918,Bedford
3006,Russell Park Social Club,"Russell Park Social Club, 69 Goldington Road, Bedford",MK40 3ND,505870,250187,52.139835,-0.454431,Bedford
3041,Ship,"The Ship, 7 St Cuthberts Street, Bedford",MK40 3JB,505300,249921,52.137563,-0.462839,Bedford
3045,Shortstown Village Hall,"Shortstown Village Hall, Shorts Avenue, Shortstown, Bedford",MK42 0FB,507168,246643,52.107753,-0.436586,Bedford
3052,Smiths Arms,"The Smiths Arms, 15 Margetts Road, Kempston, Bedford",MK42 8DS,503558,247946,52.120141,-0.488883,Bedford
3074,Sport for Bedford Ltd,"The Pavilion, Chester Road, Bedford",MK40 4HL,503295,249536,52.13448,-0.49224,Bedford
3075,Sporting Targets Ltd,"Sporting Targets Ltd, Knotting Lane, Riseley, Bedford",MK44 1BX,502210,262452,52.250762,-0.504196,Bedford
3086,St Johns Arms,"St Johns Arms, Knotting Road, Melchbourne, Bedford",MK44 1BG,502982,266194,52.28424,-0.491751,Bedford
3100,Star Rowing Club,"Star Rowing Club, Commercial Road, Bedford",MK40 1QS,504604,249529,52.134172,-0.473125,Bedford
3104,Stewartby Sports & Social Club,"The Club House, Stewartby Way, Stewartby, Bedford",MK43 9NU,501955,242410,52.070675,-0.513941,Bedford
3125,Swan Inn,"Swan Inn, 21 Bridge End, Bromham, Bedford",MK43 8LS,500896,250614,52.144612,-0.526958,Bedford
3131,T Bar,"The Keep, Bedford Road, Kempston, Bedford",MK42 8AH,504029,248489,52.124933,-0.48184,Bedford
3166,The Anchor,"The Anchor, 397 Goldington Road, Bedford",MK41 0DS,507763,250592,52.143119,-0.426653,Bedford
3167,The Anchor Inn,"The Anchor Inn, Cardington Road, Bedford",MK42 0DA,506627,248578,52.12523,-0.443893,Bedford
3168,The Anchor Inn,"The Anchor Inn, 85 High Street, Great Barford, Bedford",MK44 3LF,513295,251750,52.15242,-0.345463,Bedford
3169,The Artisan Tap,"The Artisan Tap, 92 High Street, Bedford",MK40 1NN,505013,249959,52.137958,-0.467018,Bedford
3173,The Balloon,"52 Foster Hill Road, Bedford",MK40 2ET,504890,250444,52.142341,-0.468666,Bedford
3174,The Bedford Arms,"Bedford Arms, 57 High Street, Oakley, Bedford",MK43 7RH,500761,253654,52.171958,-0.528029,Bedford
3175,The Bedford Club,"11 De Parys Avenue, Bedford",MK40 2TX,505047,250246,52.140531,-0.466434,Bedford
3176,The Bedford Golf Clubhouse,"The Bedford Golf Clubhouse, 10 Carnoustie Drive, Great Denham, Bedford",MK40 4FF,501743,249613,52.13546,-0.514884,Bedford
3179,The Bell,"The Bell, 61 High Road, Cotton End, Bedford",MK45 3AE,508510,245348,52.095853,-0.417411,Bedford
3180,The Bell,"The Bell, 81 High Street, Odell, Bedford",MK43 7AS,496445,257688,52.208976,-0.589973,Bedford
3182,The Bluebell,"115 Putnoe Lane, Bedford",MK41 9AH,506536,251764,52.153889,-0.444209,Bedford
3184,The Bull,"The Bull, 259 London Road, Bedford",MK42 0PX,506051,248020,52.120334,-0.452462,Bedford
3189,The Castle,"The Castle, 17 Newnham Street, Bedford",MK40 3JR,505377,249905,52.137395,-0.461705,Bedford
3192,The Chequers Inn,"The Chequers Inn, Pertenhall Road, Keysoe, Bedford",MK44 2HR,507720,263437,52.258574,-0.4232,Bedford
3193,The Chequers of Yelden,"The Chequers Inn, High Street, Yielden, Bedford",MK44 1AW,501217,266741,52.289492,-0.517451,Bedford
3194,The Chimney Corner,"The Chimney Corner Public House, Ampthill Road, Kempston Hardwick, Bedford",MK45 3JF,503563,244139,52.085934,-0.489965,Bedford
3199,The Cock Inn,"The Cock Inn, 2 Bedford Road, Wootton, Bedfordshire",MK43 9JT,500881,245201,52.095965,-0.52878,Bedford
3205,The Crown,"The Crown, 17 Station Road, Willington, Bedford",MK44 3QH,511360,249990,52.136987,-0.374309,Bedford
3206,The Crown Inn,"Crown Inn Public House, Phoenix Park, Wyboston, Bedford",PE19 8EN,516904,258028,52.208094,-0.290575,Huntingdonshire
3210,The Duke Inn,"The Duke Inn, 10 Woburn Road, Kempston, Bedford",MK42 7QA,503049,247230,52.113801,-0.496531,Bedford
3212,The Falcon Inn,"The Falcon Inn, Rushden Road, Bletsoe, Bedford",MK44 1QN,501971,258000,52.210786,-0.509037,Bedford
3214,The Five Bells,"The Five Bells, 1-3 Northill Road, Cople, Bedford",MK44 3TU,510390,248329,52.122263,-0.389014,Bedford
3216,The Flowerpot,"The Flowerpot, 25 Tavistock Street, Bedford",MK40 2RB,504864,250222,52.140351,-0.469114,Bedford
3217,The Flute,"2 Ram Yard, Bedford",MK40 1AL,505085,249763,52.136183,-0.466028,Bedford
3218,The Foresters Arms,"The Foresters Arms, 41 Union Street, Bedford",MK40 2SF,504480,250216,52.140369,-0.474725,Bedford
3240,The Mill,"32-34 Mill Street, Bedford",MK40 3HD,505148,249876,52.137178,-0.465073,Bedford
3241,The Muntjac,"The Muntjac, 71 High Street, Harrold, Bedford",MK43 7BJ,494827,256882,52.202021,-0.61387,Bedford
3243,The New Inn,"The New Inn, 1 Rushden Road, Wymington, Bedford",NN10 9LN,495381,264401,52.269504,-0.603647,Bedford
3244,The New Sportsman,"The Sportsman, 58 The Boundary, Bedford",MK41 9HA,507290,250914,52.146104,-0.433461,Bedford
3245,The Oakley Arms,"The Oakley Arms, 98 High Street, Harrold, Bedford",MK43 7BH,494974,256854,52.201735,-0.611727,Bedford
3248,The Pad,"2 Lurke Street, Bedford",MK40 3HY,505076,249994,52.138261,-0.466088,Bedford
3252,The Park,"The Park Public House, 98 Kimbolton Road, Bedford",MK40 2PF,505740,250986,52.14705,-0.456081,Bedford
3255,The Pheasant,"The Pheasant, 300 Kimbolton Road, Bedford",MK41 8YR,505916,252640,52.161881,-0.452995,Bedford
3262,The Rose,"The Rose, 45 High Street, Bedford",MK40 1RY,505142,249722,52.135795,-0.465208,Bedford
3263,The Royal George,"The Royal George, 8-10 Silver Street, Stevington, Bedford",MK43 7QP,498815,253123,52.167537,-0.556615,Bedford
3264,The Royal Oak,"23 Bridgend, Carlton, Bedford",MK43 7LP,495673,255876,52.192833,-0.601778,Bedford
3267,The Ship,"The Ship, 102 Bromham Road, Bedford",MK40 2QH,504415,250093,52.139267,-0.475712,Bedford
3268,The Star Inn,"The Star Inn, 42 High Street, Clapham, Bedfordshire",MK41 6EG,503391,252352,52.159771,-0.489982,Bedford
3270,The Sun Inn,"Sun Inn, Grange Road, Felmersham, Bedford",MK43 7EU,499074,257625,52.207953,-0.55153,Bedford
3271,The Swan With Two Nicks,"The Swan With Two Nicks, 38 High Street, Sharnbrook, Bedford",MK44 1PF,499633,259590,52.225512,-0.542774,Bedford
3272,The Tavistock Pub & Carvery,"117 Tavistock Street, Bedford",MK40 2SB,504583,250371,52.141743,-0.473173,Bedford
3274,The Three Compasses,"Three Compasses, High Street, Upper Dean, Bedford",PE28 0NE,504239,267618,52.29681,-0.47289,Bedford
3275,The Three Cranes,"The Three Cranes, High Street, Turvey, Bedford",MK43 8EP,494120,252526,52.162991,-0.625419,Bedford
3276,The Three Cups,"The Three Cups, 45 Newnham Street, Bedford",MK40 3JR,505377,249905,52.137395,-0.461705,Bedford
3277,The Tiger Moth,"The Tiger Moth, 20 Avon Drive, Bedford",MK41 7AF,505538,252221,52.158188,-0.458664,Bedford
3281,The Woolpack,"2-4 Bedford Road, Wilstead, Bedford",MK45 3HW,506341,243733,52.08175,-0.449564,Bedford
3285,Three Tuns,"The Three Tuns, 57 Main Road, Biddenham, Bedford",MK40 4BD,502242,249927,52.13819,-0.507502,Bedford
3325,Victoria Arms,"Victoria Arms Ph, 23 High Street, Wilden, Bedford",MK44 2PB,509446,255300,52.185099,-0.400553,Bedford
3329,Vogue,"55 High Street, Bedford",MK40 1RZ,505077,249801,52.136517,-0.466133,Bedford
3331,Wait For The Wagon,"Wait For The Wagon, 13 Great North Road, Wyboston, Bedford",MK44 3AJ,516354,256495,52.194434,-0.299147,Bedford
3337,Wellington Arms PH,"40-42 Wellington Street, Bedford",MK40 2JX,504877,250338,52.141391,-0.468888,Bedford
3344,White Horse,"White Horse, 84 Newnham Avenue, Bedford",MK41 9PX,506603,250172,52.139569,-0.443729,Bedford
3360,Wodka Live,"14-15 St Pauls Square, Bedford",MK40 1SL,505012,249730,52.1359,-0.467104,Bedford
3379,Yates,"53-55 High Street, Bedford",MK40 1RZ,505077,249801,52.136517,-0.466133,Bedford
3380,Ye three Fyshes PH,"Ye Three Fyshes Inn, Bridge Street, Turvey, Bedford",MK43 8ER,493954,252396,52.161851,-0.627881,Bedford
3389,47 Bar \\& Restaurant,"47 The Street, Rayne, Braintree, Essex",CM77 6RU,572618,222600,51.875255,0.506192,Braintree
3429,Bar Sport,"81 - 83 High Street, Braintree, Essex",CM7 1JS,575509,222927,51.877291,0.548311,Braintree
3441,Bespoke Catering @ Parklands Restaurant,"Haverhill Golf Club Ltd, Coupals Road, Sturmer, Halstead",CB9 7UW,569053,244877,52.076439,0.465405,Braintree
3446,Bird In Hand,"Coggeshall Road, Earls Colne, Colchester, Essex",CO6 2JX,585580,226780,51.908637,0.696505,Braintree
3447,Bird In Hand PH,"Chapel Hill, Halstead, Essex",CO9 1JP,580721,230532,51.943931,0.62793,Braintree
3462,Bocking Arts Theatre,"Bocking End, Braintree, Essex",CM7 9AE,575745,223360,51.881106,0.551956,Braintree
3464,Bocking Sports Club,"Church Street, Braintree, Essex",CM7 5JY,575856,225723,51.902304,0.554771,Braintree
3465,Bocking United Services Club,"Church Street, Bocking, Braintree, Essex",CM7 5LA,575933,225847,51.903393,0.555952,Braintree
3478,Bradwell Village Hall,"Church Road, Bradwell, Essex",CM77 8EW,580590,222807,51.874592,0.621965,Braintree
3479,Braintree And Bocking Constitutional Club,"Great Square, Braintree, Essex",CM7 1TY,575777,223099,51.878751,0.552287,Braintree
3481,Braintree Bowls Club,"29/31 Clare Road, Braintree, Essex",CM7 2PA,575297,222862,51.876773,0.545201,Braintree
3489,Braintree Rugby Club,"Beckers Green Road, Braintree, Essex",CM7 3PR,577841,222524,51.872933,0.581945,Braintree
3491,Braintree Town Football Club,"Clockhouse Way, Braintree, Essex",CM7 3DE,577078,222629,51.874119,0.570927,Braintree
3492,Braintree Youth Project,"10 Leather Lane, Braintree, Essex",CM7 1UZ,575741,223124,51.878987,0.551778,Braintree
3537,Castle Hedingham Bowls Club,"Sheepcot Road, Castle Hedingham, Halstead, Essex",CO9 3HB,578478,235277,51.987272,0.597796,Braintree
3577,Coggeshall Conservative Club,"32 Church Street, Coggeshall, Colchester, Essex",CO6 1TX,585141,222729,51.872401,0.687972,Braintree
3578,Coggeshall Cricket Club,"Kelvedon Road, Coggeshall, Colchester, Essex",CO6 1RQ,585090,221623,51.862476,0.686639,Braintree
3579,Coggeshall Town Football Club,"West Street, Coggeshall, Colchester, Essex",CO6 1NT,584042,222423,51.870007,0.671863,Braintree
3588,Colne Valley Golf Club,"Station Road, Earls Colne, Colchester, Essex",CO6 2ER,584942,229490,51.933178,0.688709,Braintree
3592,Colne Working Mens Constitutional Club,"16/18 York Road, Earls Colne, Colchester",CO6 2RN,585726,228820,51.926909,0.699738,Braintree
3611,Courtauld Bowls Club,"C/O 54 Whitehorse Ave,, Halstead, Essex",CO9 1AL,580923,229661,51.936043,0.630407,Braintree
3619,Crittall Social Club,"Village Hall, Broadway, Silver End, Witham",CM8 3RQ,580730,219709,51.846722,0.622392,Braintree
3621,Cross Keys,"1 The Street, White Notley, Witham, Essex",CM8 1RU,581935,213317,51.788922,0.636497,Braintree
3638,Dolphin Public House,"Coggeshall Road, Bradwell, Essex",CM77 8EU,579812,223254,51.878858,0.610924,Braintree
3651,Earls Colne Recreation Club,"Halstead Road, Earls Colne, Colchester, Essex",CO6 2NG,585187,228959,51.928337,0.691983,Braintree
3652,Earls Colne Social Club,"4 Foundry Lane, Earls Colne, Colchester, Essex",CO6 2SB,585581,228759,51.926409,0.697599,Braintree
3663,Easterford Lodge Masonic Hall,"High Street, Kelvedon, Colchester, Essex",CO5 9DX,586135,218539,51.83444,0.700139,Braintree
3709,Fox And Hounds,"3 Chapel Street, Steeple Bumpstead, Haverhill, Essex",CB9 7DQ,568041,241187,52.043611,0.448839,Braintree
3739,Gosfield Social Club,"The Street, Gosfield, Halstead, Essex",CO9 1TD,578143,229999,51.939965,0.590187,Braintree
3756,Halstead Conservative Club,"34 High Street, Halstead, Essex",CO9 2AP,581388,230679,51.945034,0.6377,Braintree
3758,Halstead Cricket Club,"Star Stile, Sudbury Road, Halstead",CO9 2RP,582314,231707,51.953955,0.651701,Braintree
3763,Halstead Masonic Hall,"Parsonage Street, Halstead, Essex",CO9 2JZ,581615,230568,51.943963,0.640941,Braintree
3777,Haver Arms,"Phoenix Road, Sturmer, Haverhill, Suffolk",CB9 7AE,567406,244229,52.071118,0.441078,Braintree
3788,Hold The Anchovies,"68 Newland Street, Witham, Essex",CM8 1AH,582052,214451,51.799069,0.638786,Braintree
3842,Kelvedon Conservative Club,"84 High Street, Kelvedon, Colchester, Essex",CO5 9AA,586203,218867,51.837372,0.701302,Braintree
3843,Kelvedon Labour Club,"75 High Street, Kelvedon, Essex",CO5 9AE,586087,218689,51.835812,0.699525,Braintree
3853,King William IV PH,"114 London Road, Braintree, Essex",CM77 7PU,574884,221589,51.865469,0.538564,Braintree
3875,Little Elms PH,"Dorothy Sayers Drive, Witham, Essex",CM8 2LX,582072,216143,51.814259,0.639979,Braintree
3925,MDP Wethersfield Amenities,"MDPGA, Wethersfield, Braintree, Essex",CM7 4AZ,586891,211443,51.770447,0.707278,Braintree
3930,Memorial Hall,"Church Lane, Castle Hedingham, Halstead, Essex",CO9 3DA,578427,235592,51.990117,0.597218,Braintree
3931,Memories Of Chinatown,"1 Crouch Green, Castle Hedingham, Halstead, Essex",CO9 3DX,577573,235486,51.989439,0.584725,Braintree
3984,Oaklands Inn,"Notley Green, Great Notley, Braintree, Essex",CM77 7US,573853,220761,51.858354,0.523189,Braintree
3987,O'Grady's,"94 Panfield Lane, Braintree, Essex",CM7 5RL,575072,223698,51.884353,0.542345,Braintree
4019,Phoenix Hockey Club,"The Four Releet, Church Street, Braintree, Essex",CM7 5LJ,576612,226043,51.90493,0.565912,Braintree
4023,Pinkuah Arms,"Pinkuah Lane, Pentlow, Sudbury, Suffolk",CO10 7JW,581570,244879,52.072507,0.647866,Braintree
4057,RAF Association Headquarters,"Howbridge Road, Witham, Essex",CM8 1BX,581782,213982,51.794935,0.634644,Braintree
4076,Rose And Crown PH,"94 Church Street, Bocking, Braintree, Essex",CM7 5JY,575856,225723,51.902304,0.554771,Braintree
4093,Scenarios,"2A Trinity Street, Halstead, Essex",CO9 1JD,581017,230529,51.943799,0.632229,Braintree
4104,Sible Hedingham Social Club,"Crosspath, Station Road, Sible Hedingham, Essex",CO9 3QB,577901,234729,51.982544,0.589105,Braintree
4108,Silver End Bowling Club,"Broadway, Silver End, Witham, Essex",CM8 3RA,580633,220004,51.849403,0.62114,Braintree
4116,Sir Charlie Lockrams Drinking Parlour,"1 Lockrams Lane, Witham, Essex",CM8 2BJ,581817,214648,51.800914,0.635499,Braintree
4162,Stepfield Snooker Club,"2 Stepfield, Witham, Essex",CM8 3TH,582674,214890,51.802809,0.648042,Braintree
4181,Swan Inn PH,"The Street, Hatfield Peverel, Chelmsford, Essex",CM3 2DW,578952,211708,51.775431,0.59248,Braintree
4194,Terling Cricket Club,"The Dismals, Terling, Chelmsford, Essex",CM3 2PY,576780,214968,51.805403,0.562677,Braintree
4205,The Angel PH,"33 Notley Road, Braintree, Essex",CM7 1HA,575697,222753,51.875669,0.55095,Braintree
4207,The Angel PH,"St Marys Square, High Street, Kelvedon, Colchester",CO5 9AN,585922,218368,51.832975,0.696974,Braintree
4212,The Battesford Court,"100/102 Newland Street, Witham, Essex",CM8 1AH,582052,214451,51.799069,0.638786,Braintree
4214,The Bell,"Dunmow Road, Great Bardfield, Braintree, Essex",CM7 4SA,567445,230432,51.947183,0.434922,Braintree
4215,The Bell,"Kynaston Road, Panfield, Braintree, Essex",CM7 5AQ,573460,225240,51.898707,0.519737,Braintree
4216,The Bell Inn,"10 St James Street, Castle Hedingham, Halstead, Essex",CO9 3EJ,578547,235542,51.98963,0.598938,Braintree
4217,The Bell Inn,"The Street, Feering, Colchester, Essex",CO5 9QQ,587235,220357,51.850391,0.717068,Braintree
4218,The Benson Bar And Bistro,"104A Bradford Street, Braintree, Essex",CM7 9AU,576090,224165,51.888227,0.557373,Braintree
4226,The Bull,"Blackmore End, Wethersfield, Braintree, Essex",CM7 4DD,573878,230985,51.950178,0.528705,Braintree
4227,The Bull PH,"Market Place, Braintree, Essex",CM7 3HJ,575774,223044,51.878258,0.552216,Braintree
4232,The Castle PH,"77 High Street, Earls Colne, Colchester, Essex",CO6 2QX,585906,228858,51.92719,0.702374,Braintree
4233,The Chapel Inn,"4 Market Hill, Coggeshall, Colchester, Essex",CO6 1TS,585005,222603,51.871305,0.685931,Braintree
4234,The Cherry Tree,"Cressing Road, Witham, Essex",CM8 2NW,581676,216050,51.813552,0.634192,Braintree
4247,The Compasses,"Compasses Road, Pattiswick, Braintree, Essex",CM77 8BG,582039,224644,51.89062,0.643974,Braintree
4251,The Co-operative Food,"Colchester Road, Halstead, Essex",CO9 2DY,581671,230656,51.944726,0.6418,Braintree
4252,The Cross Keys PH,"The Green, Hatfield Peverel, Chelmsford, Essex",CM3 2JQ,579995,211221,51.770723,0.607329,Braintree
4254,The Drum Inn,"21 High Street, Earls Colne, Essex",CO6 2PA,585659,228925,51.927883,0.698822,Braintree
4255,The Duke Of Wellington,"The Street, Hatfield Peverel, Chelmsford, Essex",CM3 2EA,579332,211915,51.777169,0.598089,Braintree
4258,The Eight Bells PH,"6 Colchester Road, Bures, Sudbury, Suffolk",CO8 5AE,590501,233839,51.970369,0.771877,Braintree
4260,The Five Bells PH,"7 Mill Lane, Colne Engaine, Colchester, Essex",CO6 2HY,585127,230305,51.940436,0.691835,Braintree
4262,The Fox Inn,"The Green, Finchingfield, Braintree, Essex",CM7 4JX,568410,232847,51.968585,0.450132,Braintree
4265,The George,"36 Newland Street, Witham, Essex",CM8 2AQ,582212,214681,51.801083,0.641225,Braintree
4267,The George Inn,"The Street, Shalford, Braintree, Essex",CM7 5HH,572262,229119,51.933921,0.504267,Braintree
4270,The Green Dragon,"Upper London Road, Black Notley, Braintree, Essex",CM77 8QN,573882,219473,51.846766,0.522962,Braintree
4271,The Green Man,"1 The Street, Gosfield, Halstead, Essex",CO9 1TP,578339,229520,51.93561,0.592788,Braintree
4272,The Green Man,"3 Church Lane, Toppesfield, Halstead, Essex",CO9 4DR,573955,237494,52.008609,0.533121,Braintree
4273,The Griffin,"Parsonage Street, Halstead, Essex",CO9 2JT,581614,230413,51.942572,0.640844,Braintree
4274,The Half Moon,"Cole Green, Belchamp St Paul, Sudbury, Essex",CO10 7DP,579190,242295,52.050065,0.611823,Braintree
4277,The Henny Swan,"Henny Street, Great Henny, Sudbury, Suffolk",CO10 7LS,587924,238464,52.01278,0.736926,Braintree
4283,The Horse And Groom,"Cornish Hall End, Finchingfield, Braintree, Essex",CM7 4HF,568395,236551,52.001861,0.451731,Braintree
4284,The Horse And Groom PH,"20 Rayne Road, Braintree, Essex",CM7 2QA,575602,223183,51.879561,0.54979,Braintree
4287,The Kings Head,"Chapel Road, Ridgewell, Halstead, Essex",CO9 4RU,573732,241037,52.040511,0.531673,Braintree
4289,The Lion PH,"11 High Street, Earls Colne, Colchester, Essex",CO6 2PA,585659,228925,51.927883,0.698822,Braintree
4295,The Locomotive,"Butler Road, Halstead, Essex",CO9 1LL,581006,230654,51.944934,0.632136,Braintree
4296,The Lounge,"10 - 12 Market Place, Braintree, Essex",CM7 3HG,575805,223085,51.878617,0.552687,Braintree
4301,The Mulberry Tree,"Braintree Bypass, Braintree, Essex",CM77 8GG,577849,222121,51.869311,0.581853,Braintree
4303,The Nags Head,"8 Market Place, Braintree, Essex",CM7 3HG,575805,223085,51.878617,0.552687,Braintree
4311,The Onley,"The Street, Stisted, Braintree, Essex",CM77 8AW,579995,224740,51.892146,0.614354,Braintree
4313,The Orange Tree,"Cressing Road, Braintree, Essex",CM7 3PH,577335,222823,51.875779,0.574756,Braintree
4316,The Pheasant PH,"Audley End, Gestingthorpe, Halstead, Essex",CO9 3AU,581311,237574,52.006994,0.640207,Braintree
4317,The Picture Palace,"Fairfield Road, Braintree, Essex",CM7 3HA,575889,222906,51.876982,0.553815,Braintree
4319,The Plough,"The Street, Birdbrook, Halstead, Essex",CO9 4BJ,570724,241132,52.042298,0.487908,Braintree
4324,The Railway,"2 Chipping Hill, Witham, Essex",CM8 2DE,581867,215212,51.805964,0.63652,Braintree
4325,The Railway Tavern,"182 High Street, Kelvedon, Essex",CO5 9JD,586402,219142,51.839766,0.704334,Braintree
4329,The Red Lion,"Church Hill, Finchingfield, Braintree, Essex",CM7 4NN,568552,232831,51.968398,0.452189,Braintree
4330,The Red Lion,"The Street, Sturmer, Haverhill, Essex",CB9 7XF,569672,243997,52.068363,0.474006,Braintree
4331,The Red Lion Inn,"Fowes Lane, Belchamp Otten, Sudbury, Suffolk",CO10 7BQ,579882,241520,52.042889,0.621497,Braintree
4332,The Red Lion PH,"7 Newland Street, Witham, Essex",CM8 2AF,582224,214623,51.800558,0.641383,Braintree
4333,The Red Lion PH,"8 Church Street, Steeple Bumpstead, Haverhill",CB9 7DG,567893,241087,52.042757,0.446648,Braintree
4335,The Retreat PH,"42 Church Street, Bocking, Braintree, Essex",CM7 5JY,575856,225723,51.902304,0.554771,Braintree
4336,The Royal Oak,"58 High Street, Halstead, Essex",CO9 2JG,581234,230552,51.943935,0.635395,Braintree
4340,The Sportsman,"Unit 5, Lakes Road, Braintree, Essex",CM7 3RU,576698,222732,51.875164,0.565466,Braintree
4341,The Spread Eagle Public House,"51 Newland Street, Witham, Essex",CM8 2BD,582138,214495,51.799436,0.640055,Braintree
4343,The Square And Compasses,"Fuller Street, Fairstead, Chelmsford, Essex",CM3 2BB,574774,216102,51.816218,0.534198,Braintree
4347,The Sun Inn,"Feering Hill, Feering, Essex",CO5 9NH,586646,219272,51.840861,0.707942,Braintree
4348,The Swan,"1 The Street, Rayne, Braintree, Essex",CM77 6RQ,573129,222708,51.876067,0.513662,Braintree
4349,The Swan,"153 Newland Street, Witham, Essex",CM8 1BE,581955,214273,51.797502,0.637303,Braintree
4351,The Swiss Bell,"Mountbatten Road, Braintree, Essex",CM7 9UL,576953,223960,51.886112,0.569795,Braintree
4353,The Three Bottles,"Leather Lane, Great Yeldham, Halstead, Essex",CO9 4HY,576143,238429,52.016318,0.565447,Braintree
4355,The Three Tuns Inn,"Wethersfield Road, Finchingfield, Braintree, Essex",CM7 4NR,568841,232854,51.968517,0.456403,Braintree
4358,The Victoria PH,"Powers Hall End, Witham, Essex",CM8 1LT,580708,215153,51.805809,0.619697,Braintree
4359,The Victory Inn,"The Green, Wickham St Paul, Halstead, Essex",CO9 2PT,583177,236370,51.99556,0.666733,Braintree
4364,The Warrens,"Dooley Road, Halstead, Essex",CO9 1JW,580622,230398,51.94276,0.626421,Braintree
4367,The Welsh Princess,"21 The Street, Rayne, Braintree, Essex",CM77 6RW,572828,222639,51.87554,0.509259,Braintree
4368,The Wheatsheaf,"2 Queen Street, Castle Hedingham, Halstead, Essex",CO9 3EX,578515,235509,51.989352,0.598456,Braintree
4369,The White Hart,"15 High Street, Halstead, Essex",CO9 2AA,581415,230644,51.944711,0.638074,Braintree
4370,The White Hart,"Poole Street, Great Yeldham, Halstead, Essex",CO9 4HJ,576243,237842,52.011023,0.566586,Braintree
4374,The White Horse Inn,"Mill Road, Ridgewell, Halstead, Essex",CO9 4SG,573621,240744,52.037914,0.529908,Braintree
